Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,143420,-,-,-,39.53,-105.3,-7,2543,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2015,11,19,8,30,43,850,267,43,850,267,-9,0.866,2.1,52.85,-1,740.0
2015,11,19,9,30,54,944,422,54,944,422,-8,0.866,2.2,52.86,0,740.0
2015,11,19,10,30,60,987,528,60,987,528,-7,0.866,2.1,53.81,0,740.0
2015,11,19,11,30,66,998,577,66,998,577,-6,0.866,2.0,53.24,1,740.0
2015,11,19,12,30,66,990,562,66,990,562,-5,0.866,1.9000000000000001,51.82,2,740.0
2015,11,19,13,30,61,960,485,61,960,485,-5,0.866,1.6,50.18,3,740.0
2015,11,19,14,30,52,898,354,52,898,354,-4,0.866,1.0,55.78,2,740.0
2015,11,19,15,30,38,748,184,38,748,184,-3,0.866,0.30000000000000004,71.54,1,740.0
2015,11,19,16,30,12,299,19,12,299,19,-4,0.866,0.30000000000000004,71.46000000000001,-1,740.0
2015,11,19,17,30,0,0,0,0,0,0,-6,0.866,0.7000000000000001,65.19,-2,740.0
2015,11,19,18,30,0,0,0,0,0,0,-7,0.866,1.2000000000000002,67.94,-3,740.0
2015,11,19,19,30,0,0,0,0,0,0,-7,0.866,1.5,72.53,-4,740.0
2015,11,19,20,30,0,0,0,0,0,0,-7,0.866,1.6,72.82000000000001,-4,740.0
2015,11,19,21,30,0,0,0,0,0,0,-7,0.866,1.7000000000000002,73.10000000000001,-3,740.0
2015,11,19,22,30,0,0,0,0,0,0,-7,0.866,1.8,73.31,-3,740.0
2015,11,19,23,30,0,0,0,0,0,0,-7,0.866,1.9000000000000001,68.43,-3,740.0
2015,11,20,0,30,0,0,0,0,0,0,-6,0.866,2.0,68.98,-3,740.0
2015,11,20,1,30,0,0,0,0,0,0,-6,0.866,2.2,69.22,-3,740.0
2015,11,20,2,30,0,0,0,0,0,0,-6,0.866,2.4000000000000004,69.95,-3,740.0
2015,11,20,3,30,0,0,0,0,0,0,-6,0.866,2.6,71.12,-3,740.0
2015,11,20,4,30,0,0,0,0,0,0,-6,0.866,2.8000000000000003,72.13,-3,740.0
2015,11,20,5,30,0,0,0,0,0,0,-6,0.866,3.1,73.31,-2,740.0
2015,11,20,6,30,0,0,0,0,0,0,-5,0.866,3.5,69.53,-1,740.0
2015,11,20,7,30,26,581,85,26,581,85,-5,0.866,4.0,66.68,0,740.0
2015,11,20,8,30,46,831,262,46,831,262,-4,0.866,4.2,63.480000000000004,1,740.0
2015,11,20,9,30,60,925,417,60,925,417,-3,0.866,4.2,59.42,3,740.0
2015,11,20,10,30,223,210,322,70,964,524,-3,0.866,4.3,55.19,4,740.0
2015,11,20,11,30,196,23,208,77,972,573,-3,0.866,4.3,56.57,3,740.0
2015,11,20,12,30,205,34,223,85,949,558,-4,0.866,4.1000000000000005,57.59,2,740.0
2015,11,20,13,30,126,1,127,80,915,482,-5,0.866,3.9000000000000004,62.65,1,740.0
2015,11,20,14,30,114,4,116,68,847,351,-6,0.866,3.5,62.53,0,740.0
2015,11,20,15,30,9,0,9,48,686,181,-7,0.866,3.1,63.39,-2,740.0
2015,11,20,16,30,0,0,0,13,202,18,-7,0.866,2.8000000000000003,77.34,-5,740.0
2015,11,20,17,30,0,0,0,0,0,0,-8,0.866,2.7,80.32000000000001,-6,740.0
2015,11,20,18,30,0,0,0,0,0,0,-9,0.866,2.5,79.25,-8,740.0
2015,11,20,19,30,0,0,0,0,0,0,-11,0.866,2.3000000000000003,76.96000000000001,-9,740.0
2015,11,20,20,30,0,0,0,0,0,0,-12,0.866,2.1,75.55,-10,740.0
2015,11,20,21,30,0,0,0,0,0,0,-13,0.866,2.1,75.02,-10,750.0
2015,11,20,22,30,0,0,0,0,0,0,-14,0.866,2.0,70.11,-11,750.0
2015,11,20,23,30,0,0,0,0,0,0,-14,0.866,1.9000000000000001,73.74,-11,750.0
2015,11,21,0,30,0,0,0,0,0,0,-15,0.866,1.8,77.86,-12,750.0
2015,11,21,1,30,0,0,0,0,0,0,-15,0.866,1.4000000000000001,79.47,-13,750.0
2015,11,21,2,30,0,0,0,0,0,0,-16,0.866,0.6000000000000001,75.52,-14,750.0
2015,11,21,3,30,0,0,0,0,0,0,-17,0.866,0.4,77.10000000000001,-15,750.0
2015,11,21,4,30,0,0,0,0,0,0,-18,0.866,1.1,71.49,-15,750.0
2015,11,21,5,30,0,0,0,0,0,0,-18,0.866,1.8,60.84,-14,750.0
2015,11,21,6,30,0,0,0,0,0,0,-19,0.866,2.4000000000000004,53.75,-13,750.0
2015,11,21,7,30,27,618,87,27,618,87,-19,0.866,3.2,45.82,-10,750.0
2015,11,21,8,30,48,884,275,48,884,275,-18,0.866,4.0,35.34,-7,750.0
2015,11,21,9,30,61,983,437,61,983,437,-17,0.866,4.6000000000000005,31.89,-3,750.0
2015,11,21,10,30,68,1026,547,68,1026,547,-15,0.866,4.800000000000001,30.32,-1,740.0
2015,11,21,11,30,71,1038,596,71,1038,596,-13,0.866,4.9,34.51,0,740.0
2015,11,21,12,30,70,1030,580,70,1030,580,-12,0.866,5.1000000000000005,34.56,0,740.0
2015,11,21,13,30,65,998,500,65,998,500,-12,0.866,5.0,36.160000000000004,0,740.0
2015,11,21,14,30,124,385,252,54,936,365,-11,0.866,4.2,40.54,0,740.0
2015,11,21,15,30,58,419,138,41,777,189,-10,0.866,3.0,47.69,-2,740.0
2015,11,21,16,30,13,0,13,12,266,18,-11,0.866,2.6,55.77,-5,740.0
2015,11,21,17,30,0,0,0,0,0,0,-13,0.866,3.1,52.47,-6,740.0
2015,11,21,18,30,0,0,0,0,0,0,-14,0.866,3.7,48.35,-6,740.0
2015,11,21,19,30,0,0,0,0,0,0,-15,0.866,4.2,44.83,-6,740.0
2015,11,21,20,30,0,0,0,0,0,0,-15,0.866,4.4,42.6,-6,740.0
2015,11,21,21,30,0,0,0,0,0,0,-16,0.866,4.5,41.35,-6,740.0
2015,11,21,22,30,0,0,0,0,0,0,-16,0.866,4.6000000000000005,40.81,-6,740.0
2015,11,21,23,30,0,0,0,0,0,0,-16,0.866,4.5,40.83,-6,740.0
2015,11,22,0,30,0,0,0,0,0,0,-16,0.866,4.5,41.81,-6,740.0
2015,11,22,1,30,0,0,0,0,0,0,-15,0.866,4.6000000000000005,43.97,-6,740.0
2015,11,22,2,30,0,0,0,0,0,0,-15,0.866,4.7,45.37,-6,740.0
2015,11,22,3,30,0,0,0,0,0,0,-14,0.866,4.800000000000001,45.83,-5,740.0
2015,11,22,4,30,0,0,0,0,0,0,-15,0.866,4.9,41.61,-5,740.0
2015,11,22,5,30,0,0,0,0,0,0,-15,0.866,4.9,41.02,-5,740.0
2015,11,22,6,30,0,0,0,0,0,0,-15,0.866,5.0,41.14,-4,740.0
2015,11,22,7,30,25,576,79,25,576,79,-14,0.866,5.5,36.79,-3,740.0
2015,11,22,8,30,45,841,258,45,841,258,-13,0.866,5.9,36.2,-1,740.0
2015,11,22,9,30,57,943,414,57,943,414,-10,0.866,5.7,37.67,1,740.0
2015,11,22,10,30,64,989,523,64,989,523,-9,0.866,5.300000000000001,37.45,3,740.0
2015,11,22,11,30,65,1009,572,65,1009,572,-8,0.866,4.6000000000000005,38.25,4,740.0
2015,11,22,12,30,65,1003,558,65,1003,558,-6,0.866,4.0,38.910000000000004,5,740.0
2015,11,22,13,30,61,973,482,61,973,482,-6,0.866,3.3000000000000003,41.230000000000004,5,740.0
2015,11,22,14,30,52,907,351,52,907,351,-5,0.866,2.0,47.65,4,740.0
2015,11,22,15,30,38,757,181,38,757,181,-2,0.866,1.0,70.15,2,740.0
2015,11,22,16,30,11,285,16,11,285,16,-5,0.866,0.9,66.55,0,740.0
2015,11,22,17,30,0,0,0,0,0,0,-7,0.866,1.2000000000000002,59.24,-1,740.0
2015,11,22,18,30,0,0,0,0,0,0,-8,0.866,1.6,59.25,-2,740.0
2015,11,22,19,30,0,0,0,0,0,0,-9,0.866,2.0,55.77,-3,740.0
2015,11,22,20,30,0,0,0,0,0,0,-10,0.866,2.2,57.0,-3,740.0
2015,11,22,21,30,0,0,0,0,0,0,-10,0.866,2.1,54.620000000000005,-4,740.0
2015,11,22,22,30,0,0,0,0,0,0,-11,0.866,1.9000000000000001,52.81,-4,740.0
2015,11,22,23,30,0,0,0,0,0,0,-11,0.866,1.8,54.97,-4,740.0
2015,11,23,0,30,0,0,0,0,0,0,-12,0.866,1.6,49.1,-4,740.0
2015,11,23,1,30,0,0,0,0,0,0,-12,0.866,1.6,47.59,-4,740.0
2015,11,23,2,30,0,0,0,0,0,0,-12,0.866,1.5,46.43,-4,740.0
2015,11,23,3,30,0,0,0,0,0,0,-13,0.866,1.5,45.51,-4,740.0
2015,11,23,4,30,0,0,0,0,0,0,-13,0.866,1.6,44.75,-4,740.0
2015,11,23,5,30,0,0,0,0,0,0,-13,0.866,1.7000000000000002,47.52,-5,740.0
2015,11,23,6,30,0,0,0,0,0,0,-13,0.866,1.8,46.910000000000004,-4,740.0
2015,11,23,7,30,23,607,78,23,607,78,-13,0.866,1.8,42.18,-2,740.0
2015,11,23,8,30,43,869,259,43,869,259,-9,0.866,2.2,41.46,1,740.0
2015,11,23,9,30,56,965,418,56,965,418,-8,0.866,2.0,37.230000000000004,4,740.0
2015,11,23,10,30,64,1006,527,64,1006,527,-8,0.866,1.3,32.09,6,740.0
2015,11,23,11,30,92,832,507,70,1014,576,-9,0.866,1.2000000000000002,28.43,7,740.0
2015,11,23,12,30,69,1004,560,69,1004,560,-9,0.866,1.3,26.34,8,740.0
2015,11,23,13,30,65,969,482,65,969,482,-9,0.866,1.2000000000000002,28.41,8,740.0
2015,11,23,14,30,103,510,270,53,910,351,-7,0.866,0.7000000000000001,33.57,7,740.0
2015,11,23,15,30,68,258,116,39,758,180,-4,0.866,0.30000000000000004,50.39,4,740.0
2015,11,23,16,30,10,0,10,11,273,16,-8,0.866,0.30000000000000004,44.83,1,740.0
2015,11,23,17,30,0,0,0,0,0,0,-10,0.10300000000000001,0.8,43.38,0,740.0
2015,11,23,18,30,0,0,0,0,0,0,-11,0.10300000000000001,1.4000000000000001,45.72,-2,740.0
2015,11,23,19,30,0,0,0,0,0,0,-11,0.10300000000000001,1.7000000000000002,48.410000000000004,-3,740.0
2015,11,23,20,30,0,0,0,0,0,0,-12,0.10300000000000001,1.8,49.13,-4,740.0
2015,11,23,21,30,0,0,0,0,0,0,-13,0.10300000000000001,1.8,48.51,-4,740.0
2015,11,23,22,30,0,0,0,0,0,0,-14,0.10300000000000001,1.9000000000000001,44.39,-4,740.0
2015,11,23,23,30,0,0,0,0,0,0,-15,0.10300000000000001,1.9000000000000001,41.67,-4,740.0
2015,11,24,0,30,0,0,0,0,0,0,-15,0.10300000000000001,1.8,37.92,-4,740.0
2015,11,24,1,30,0,0,0,0,0,0,-15,0.10300000000000001,1.8,39.04,-4,740.0
2015,11,24,2,30,0,0,0,0,0,0,-14,0.10300000000000001,1.8,41.42,-3,740.0
2015,11,24,3,30,0,0,0,0,0,0,-13,0.10300000000000001,1.8,40.24,-3,740.0
2015,11,24,4,30,0,0,0,0,0,0,-12,0.10300000000000001,2.0,40.550000000000004,-2,740.0
2015,11,24,5,30,0,0,0,0,0,0,-11,0.10300000000000001,2.2,46.03,-2,740.0
2015,11,24,6,30,0,0,0,0,0,0,-10,0.10300000000000001,2.4000000000000004,48.2,-2,740.0
2015,11,24,7,30,22,556,71,22,556,71,-10,0.10300000000000001,3.1,45.45,-1,740.0
2015,11,24,8,30,38,838,245,38,838,245,-8,0.10300000000000001,3.8000000000000003,45.0,1,740.0
2015,11,24,9,30,47,945,398,47,945,398,-6,0.10300000000000001,4.3,42.02,4,740.0
2015,11,24,10,30,51,992,504,51,992,504,-6,0.10300000000000001,4.800000000000001,39.980000000000004,5,740.0
2015,11,24,11,30,52,1008,552,52,1008,552,-7,0.10300000000000001,4.800000000000001,35.92,6,740.0
2015,11,24,12,30,52,998,538,52,998,538,-7,0.10300000000000001,4.3,35.59,6,740.0
2015,11,24,13,30,176,376,337,50,965,463,-7,0.10300000000000001,3.7,35.57,6,730.0
2015,11,24,14,30,141,178,199,45,895,335,-7,0.10300000000000001,2.3000000000000003,38.71,5,730.0
2015,11,24,15,30,35,735,171,35,735,171,-4,0.10300000000000001,0.9,57.410000000000004,3,730.0
2015,11,24,16,30,0,0,0,0,0,0,-5,0.10300000000000001,0.4,59.800000000000004,1,740.0
2015,11,24,17,30,0,0,0,0,0,0,-7,0.10400000000000001,0.7000000000000001,55.2,0,740.0
2015,11,24,18,30,0,0,0,0,0,0,-8,0.10400000000000001,1.2000000000000002,57.94,-2,740.0
2015,11,24,19,30,0,0,0,0,0,0,-8,0.10400000000000001,1.5,60.01,-3,730.0
2015,11,24,20,30,0,0,0,0,0,0,-9,0.10400000000000001,1.7000000000000002,61.59,-4,730.0
2015,11,24,21,30,0,0,0,0,0,0,-9,0.10400000000000001,1.9000000000000001,63.370000000000005,-4,730.0
2015,11,24,22,30,0,0,0,0,0,0,-10,0.10400000000000001,2.0,60.39,-5,730.0
2015,11,24,23,30,0,0,0,0,0,0,-10,0.10400000000000001,2.1,58.480000000000004,-5,730.0
2015,11,25,0,30,0,0,0,0,0,0,-11,0.10400000000000001,2.2,57.57,-5,730.0
2015,11,25,1,30,0,0,0,0,0,0,-11,0.10400000000000001,2.1,57.58,-5,730.0
2015,11,25,2,30,0,0,0,0,0,0,-11,0.10400000000000001,2.0,57.84,-5,730.0
2015,11,25,3,30,0,0,0,0,0,0,-11,0.10400000000000001,1.9000000000000001,57.730000000000004,-4,730.0
2015,11,25,4,30,0,0,0,0,0,0,-10,0.10400000000000001,1.8,55.32,-4,730.0
2015,11,25,5,30,0,0,0,0,0,0,-10,0.10400000000000001,1.6,56.660000000000004,-4,730.0
2015,11,25,6,30,0,0,0,0,0,0,-10,0.10400000000000001,1.4000000000000001,53.480000000000004,-3,730.0
2015,11,25,7,30,24,474,65,24,474,65,-9,0.10400000000000001,1.2000000000000002,51.33,-2,740.0
2015,11,25,8,30,44,780,233,44,780,233,-8,0.10400000000000001,1.1,50.730000000000004,0,740.0
2015,11,25,9,30,52,901,384,52,901,384,-7,0.10400000000000001,1.7000000000000002,47.36,2,740.0
2015,11,25,10,30,59,945,488,59,945,488,-7,0.10400000000000001,2.4000000000000004,41.99,3,740.0
2015,11,25,11,30,236,224,347,58,969,536,-7,0.10400000000000001,2.5,43.45,3,740.0
2015,11,25,12,30,211,361,385,60,955,521,-6,0.10400000000000001,2.3000000000000003,41.81,4,730.0
2015,11,25,13,30,170,31,184,61,905,446,-6,0.10400000000000001,2.8000000000000003,45.79,3,730.0
2015,11,25,14,30,135,62,155,55,819,320,-6,0.10400000000000001,3.3000000000000003,50.47,2,730.0
2015,11,25,15,30,72,92,88,42,635,158,-6,0.10400000000000001,3.3000000000000003,59.22,0,730.0
2015,11,25,16,30,0,0,0,0,0,0,-6,0.10400000000000001,2.9000000000000004,67.15,-2,740.0
2015,11,25,17,30,0,0,0,0,0,0,-6,0.866,2.7,70.9,-3,740.0
2015,11,25,18,30,0,0,0,0,0,0,-6,0.866,2.6,76.63,-4,740.0
2015,11,25,19,30,0,0,0,0,0,0,-6,0.866,2.5,85.3,-4,740.0
2015,11,25,20,30,0,0,0,0,0,0,-5,0.866,2.5,87.59,-4,740.0
2015,11,25,21,30,0,0,0,0,0,0,-5,0.866,2.5,89.75,-4,740.0
2015,11,25,22,30,0,0,0,0,0,0,-5,0.866,2.7,92.06,-4,740.0
2015,11,25,23,30,0,0,0,0,0,0,-5,0.866,2.9000000000000004,92.72,-4,740.0
2015,11,26,0,30,0,0,0,0,0,0,-5,0.866,2.9000000000000004,90.29,-4,740.0
2015,11,26,1,30,0,0,0,0,0,0,-6,0.866,2.9000000000000004,85.4,-5,740.0
2015,11,26,2,30,0,0,0,0,0,0,-7,0.866,3.1,85.78,-5,740.0
2015,11,26,3,30,0,0,0,0,0,0,-7,0.866,3.2,81.01,-6,740.0
2015,11,26,4,30,0,0,0,0,0,0,-8,0.866,3.2,83.34,-7,740.0
2015,11,26,5,30,0,0,0,0,0,0,-8,0.866,3.2,79.86,-7,740.0
2015,11,26,6,30,0,0,0,0,0,0,-9,0.866,3.2,76.63,-7,740.0
2015,11,26,7,30,28,14,30,34,294,58,-9,0.866,3.5,68.96000000000001,-6,740.0
2015,11,26,8,30,73,0,73,77,624,226,-9,0.866,3.7,65.6,-5,740.0
2015,11,26,9,30,128,9,131,105,755,381,-9,0.866,3.7,56.74,-3,740.0
2015,11,26,10,30,157,12,163,119,828,492,-9,0.866,3.8000000000000003,56.89,-2,740.0
2015,11,26,11,30,237,173,322,126,848,542,-9,0.866,4.1000000000000005,53.47,-2,740.0
2015,11,26,12,30,213,58,241,125,838,527,-8,0.866,4.3,54.75,-2,740.0
2015,11,26,13,30,189,75,221,114,797,451,-8,0.866,4.3,59.92,-2,740.0
2015,11,26,14,30,35,0,35,98,695,321,-8,0.866,4.3,64.08,-4,740.0
2015,11,26,15,30,71,86,86,67,486,155,-9,0.866,4.3,72.10000000000001,-6,740.0
2015,11,26,16,30,0,0,0,0,0,0,-10,0.866,4.1000000000000005,78.15,-8,740.0
2015,11,26,17,30,0,0,0,0,0,0,-11,0.866,3.8000000000000003,76.75,-9,740.0
2015,11,26,18,30,0,0,0,0,0,0,-12,0.866,3.5,77.78,-9,740.0
2015,11,26,19,30,0,0,0,0,0,0,-13,0.866,3.2,72.23,-10,740.0
2015,11,26,20,30,0,0,0,0,0,0,-13,0.866,3.1,72.68,-11,740.0
2015,11,26,21,30,0,0,0,0,0,0,-14,0.866,3.0,74.09,-11,740.0
2015,11,26,22,30,0,0,0,0,0,0,-15,0.866,2.8000000000000003,70.01,-12,740.0
2015,11,26,23,30,0,0,0,0,0,0,-15,0.866,2.6,67.77,-12,740.0
2015,11,27,0,30,0,0,0,0,0,0,-15,0.866,2.6,66.81,-12,740.0
2015,11,27,1,30,0,0,0,0,0,0,-16,0.866,2.5,66.22,-12,740.0
2015,11,27,2,30,0,0,0,0,0,0,-16,0.866,2.4000000000000004,65.76,-12,740.0
2015,11,27,3,30,0,0,0,0,0,0,-16,0.866,2.3000000000000003,71.22,-12,740.0
2015,11,27,4,30,0,0,0,0,0,0,-16,0.866,2.2,71.49,-12,740.0
2015,11,27,5,30,0,0,0,0,0,0,-16,0.866,2.2,70.93,-13,740.0
2015,11,27,6,30,0,0,0,0,0,0,-16,0.866,2.1,69.59,-13,740.0
2015,11,27,7,30,20,0,20,30,385,60,-16,0.866,2.1,63.53,-12,740.0
2015,11,27,8,30,62,734,235,62,734,235,-15,0.866,2.3000000000000003,57.38,-10,740.0
2015,11,27,9,30,79,867,393,79,867,393,-14,0.866,2.5,54.69,-8,740.0
2015,11,27,10,30,210,195,297,87,930,504,-13,0.866,2.9000000000000004,52.14,-6,740.0
2015,11,27,11,30,117,728,472,93,945,553,-12,0.866,3.4000000000000004,49.32,-4,740.0
2015,11,27,12,30,92,932,538,92,932,538,-11,0.866,3.7,53.0,-4,740.0
2015,11,27,13,30,86,890,461,86,890,461,-10,0.866,3.8000000000000003,54.910000000000004,-4,740.0
2015,11,27,14,30,75,799,330,75,799,330,-10,0.866,3.8000000000000003,59.2,-4,740.0
2015,11,27,15,30,68,42,76,53,607,162,-11,0.866,3.6,66.58,-6,740.0
2015,11,27,16,30,0,0,0,0,0,0,-12,0.866,3.4000000000000004,66.61,-8,740.0
2015,11,27,17,30,0,0,0,0,0,0,-13,0.866,3.3000000000000003,67.23,-9,740.0
2015,11,27,18,30,0,0,0,0,0,0,-13,0.866,3.0,70.4,-10,740.0
2015,11,27,19,30,0,0,0,0,0,0,-13,0.866,2.7,74.23,-10,740.0
2015,11,27,20,30,0,0,0,0,0,0,-14,0.866,2.4000000000000004,71.69,-11,740.0
2015,11,27,21,30,0,0,0,0,0,0,-14,0.866,2.2,76.04,-11,740.0
2015,11,27,22,30,0,0,0,0,0,0,-14,0.866,2.3000000000000003,74.21000000000001,-12,740.0
2015,11,27,23,30,0,0,0,0,0,0,-14,0.866,2.3000000000000003,78.69,-12,740.0
2015,11,28,0,30,0,0,0,0,0,0,-14,0.866,2.2,78.63,-12,740.0
2015,11,28,1,30,0,0,0,0,0,0,-14,0.866,2.2,73.15,-12,740.0
2015,11,28,2,30,0,0,0,0,0,0,-14,0.866,2.0,74.3,-12,740.0
2015,11,28,3,30,0,0,0,0,0,0,-14,0.866,1.8,76.04,-12,740.0
2015,11,28,4,30,0,0,0,0,0,0,-14,0.866,1.6,82.68,-12,740.0
2015,11,28,5,30,0,0,0,0,0,0,-14,0.866,1.5,82.25,-13,740.0
2015,11,28,6,30,0,0,0,0,0,0,-14,0.866,1.4000000000000001,81.65,-12,740.0
2015,11,28,7,30,28,91,35,27,417,58,-14,0.866,1.8,69.54,-10,740.0
2015,11,28,8,30,55,762,232,55,762,232,-13,0.866,2.1,60.34,-7,740.0
2015,11,28,9,30,71,895,392,71,895,392,-12,0.866,2.2,53.1,-5,740.0
2015,11,28,10,30,80,954,504,80,954,504,-11,0.866,2.2,47.88,-3,740.0
2015,11,28,11,30,82,978,556,82,978,556,-11,0.866,2.1,42.36,-1,740.0
2015,11,28,12,30,79,979,545,79,979,545,-11,0.866,1.8,42.81,0,740.0
2015,11,28,13,30,71,954,470,71,954,470,-11,0.866,1.1,43.18,0,740.0
2015,11,28,14,30,58,887,339,58,887,339,-10,0.866,0.8,43.77,-1,740.0
2015,11,28,15,30,41,724,170,41,724,170,-10,0.866,1.0,57.230000000000004,-3,740.0
2015,11,28,16,30,0,0,0,0,0,0,-10,0.866,1.2000000000000002,69.83,-6,740.0
2015,11,28,17,30,0,0,0,0,0,0,-11,0.866,1.1,69.21000000000001,-8,740.0
2015,11,28,18,30,0,0,0,0,0,0,-11,0.866,0.5,74.51,-9,740.0
2015,11,28,19,30,0,0,0,0,0,0,-11,0.866,0.1,79.56,-10,740.0
2015,11,28,20,30,0,0,0,0,0,0,-11,0.866,0.2,79.06,-10,740.0
2015,11,28,21,30,0,0,0,0,0,0,-12,0.866,0.30000000000000004,77.57000000000001,-10,740.0
2015,11,28,22,30,0,0,0,0,0,0,-12,0.866,0.2,82.71000000000001,-10,740.0
2015,11,28,23,30,0,0,0,0,0,0,-12,0.866,0.2,81.97,-11,740.0
2015,11,29,0,30,0,0,0,0,0,0,-12,0.866,0.30000000000000004,81.29,-11,740.0
2015,11,29,1,30,0,0,0,0,0,0,-12,0.866,0.4,80.15,-11,740.0
2015,11,29,2,30,0,0,0,0,0,0,-12,0.866,0.30000000000000004,80.17,-11,740.0
2015,11,29,3,30,0,0,0,0,0,0,-12,0.866,0.2,78.8,-11,740.0
2015,11,29,4,30,0,0,0,0,0,0,-13,0.866,0.2,84.37,-11,740.0
2015,11,29,5,30,0,0,0,0,0,0,-13,0.866,0.4,83.24,-12,740.0
2015,11,29,6,30,0,0,0,0,0,0,-13,0.866,0.7000000000000001,82.47,-12,740.0
2015,11,29,7,30,27,369,54,27,369,54,-13,0.866,0.9,69.9,-10,740.0
2015,11,29,8,30,59,721,224,59,721,224,-12,0.866,1.0,60.71,-7,740.0
2015,11,29,9,30,75,862,382,75,862,382,-11,0.866,1.0,57.54,-5,740.0
2015,11,29,10,30,84,924,492,84,924,492,-10,0.866,0.8,51.03,-3,740.0
2015,11,29,11,30,89,945,544,89,945,544,-10,0.866,1.0,45.12,-1,740.0
2015,11,29,12,30,91,932,532,91,932,532,-10,0.866,1.5,45.25,-1,740.0
2015,11,29,13,30,122,598,371,88,883,456,-10,0.866,2.3000000000000003,45.26,-1,740.0
2015,11,29,14,30,120,359,233,82,764,323,-10,0.866,2.9000000000000004,53.29,-3,740.0
2015,11,29,15,30,66,208,103,62,524,154,-9,0.866,2.9000000000000004,63.45,-5,740.0
2015,11,29,16,30,0,0,0,0,0,0,-10,0.866,2.5,67.36,-6,740.0
2015,11,29,17,30,0,0,0,0,0,0,-10,0.866,2.0,69.85000000000001,-7,740.0
2015,11,29,18,30,0,0,0,0,0,0,-11,0.866,1.7000000000000002,72.27,-8,740.0
2015,11,29,19,30,0,0,0,0,0,0,-11,0.866,1.6,69.01,-8,740.0
2015,11,29,20,30,0,0,0,0,0,0,-12,0.866,1.6,72.0,-8,740.0
2015,11,29,21,30,0,0,0,0,0,0,-12,0.866,1.7000000000000002,70.51,-9,740.0
2015,11,29,22,30,0,0,0,0,0,0,-12,0.866,1.8,69.58,-9,730.0
2015,11,29,23,30,0,0,0,0,0,0,-12,0.866,2.0,74.39,-9,730.0
2015,11,30,0,30,0,0,0,0,0,0,-12,0.866,2.1,73.41,-10,730.0
2015,11,30,1,30,0,0,0,0,0,0,-13,0.866,2.1,72.21000000000001,-10,730.0
2015,11,30,2,30,0,0,0,0,0,0,-13,0.866,1.8,77.06,-10,730.0
2015,11,30,3,30,0,0,0,0,0,0,-13,0.866,1.4000000000000001,75.97,-11,730.0
2015,11,30,4,30,0,0,0,0,0,0,-13,0.866,1.3,75.02,-11,730.0
2015,11,30,5,30,0,0,0,0,0,0,-13,0.866,1.4000000000000001,72.92,-11,730.0
2015,11,30,6,30,0,0,0,0,0,0,-14,0.866,1.5,69.79,-11,730.0
2015,11,30,7,30,32,229,48,32,229,48,-15,0.866,1.9000000000000001,65.92,-10,730.0
2015,11,30,8,30,74,643,219,74,643,219,-15,0.866,2.9000000000000004,56.22,-9,730.0
2015,11,30,9,30,89,831,382,89,831,382,-15,0.866,3.9000000000000004,49.58,-7,730.0
2015,11,30,10,30,96,917,498,96,917,498,-16,0.866,4.4,43.660000000000004,-7,730.0
2015,11,30,11,30,230,199,326,97,950,553,-16,0.866,4.800000000000001,39.58,-6,730.0
2015,11,30,12,30,94,953,542,94,953,542,-16,0.866,5.1000000000000005,39.230000000000004,-6,730.0
2015,11,30,13,30,85,924,468,85,924,468,-16,0.866,5.2,42.11,-6,730.0
2015,11,30,14,30,67,868,339,67,868,339,-16,0.866,4.9,41.85,-7,730.0
2015,11,30,15,30,45,707,169,45,707,169,-17,0.866,4.0,44.59,-8,730.0
2015,11,30,16,30,0,0,0,0,0,0,-17,0.866,3.0,49.83,-10,730.0
2015,11,30,17,30,0,0,0,0,0,0,-17,0.866,2.8000000000000003,52.480000000000004,-11,730.0
2015,11,30,18,30,0,0,0,0,0,0,-17,0.866,3.0,52.35,-11,730.0
2015,11,30,19,30,0,0,0,0,0,0,-17,0.866,3.2,56.33,-12,730.0
2015,11,30,20,30,0,0,0,0,0,0,-18,0.866,3.4000000000000004,56.03,-12,730.0
